Intercept , 1.000000000000,-2.052066274178,-2.266833623208,-1.837298925147,350.71827411522, 0.000000000000,Logistic    
XCV1      , 1.000000000000,-0.686701043101,-0.970275818271,-0.403126267931,22.527467096646, 0.000002071602,Logistic    
XCV2      , 1.000000000000,-0.810373447263,-1.144476205348,-0.476270689178,22.600727864000, 0.000001994090,Logistic    
XCV3      , 1.000000000000,-0.910250536197,-1.230287830333,-0.590213242062,31.076553632782, 0.000000024805,Logistic    
XCV4      , 1.000000000000,-0.883658015386,-1.171628993974,-0.595687036799,36.172884409193, 0.000000001806,Logistic    
XCV5      , 1.000000000000,-0.569469397829,-0.792475128521,-0.346463667137,25.050758348316, 0.000000558408,Logistic    
XCV6      , 1.000000000000,-0.535513555942,-0.726101576777,-0.344925535107,30.329264629547, 0.000000036458,Logistic    
XCV7      , 1.000000000000,-0.256535868860,-0.377527509329,-0.135544228391,17.270209501204, 0.000032423049,Logistic    
XCV8      , 1.000000000000, 0.107736251083,-0.016380374503, 0.231852876668, 2.894515914906, 0.088881470837,Logistic    
XCV9      , 1.000000000000, 0.280634622068, 0.158036922333, 0.403232321803,20.129361419982, 0.000007237701,Logistic    
XCV10     , 1.000000000000, 0.464359039157, 0.342877445645, 0.585840632668,56.130510278078, 0.000000000000,Logistic    
XCV11     , 1.000000000000, 0.646645232747, 0.522890284887, 0.770400180606,104.88639530831, 0.000000000000,Logistic    
XCV12     , 1.000000000000, 0.879212732691, 0.743756385696, 1.014669079685,161.84577323260, 0.000000000000,Logistic    
XCV13     , 1.000000000000, 1.493863180199, 1.117592327943, 1.870134032455,60.552577597769, 0.000000000000,Logistic    
XCV14     , 1.000000000000, 1.749199462810, 1.462363342698, 2.036035582922,142.86410819910, 0.000000000000,Logistic    
XCV15     , 1.000000000000, 1.317495768175, 1.038828896730, 1.596162639620,85.869694308995, 0.000000000000,Logistic    
XCV16     , 1.000000000000, 0.299612659672,-0.455416430423, 1.054641749767, 0.604929958704, 0.436703181726,Logistic    
XCV17     , 1.000000000000, 1.478813058570, 1.216688006418, 1.740938110721,122.27048554172, 0.000000000000,Logistic    
XCV18     , 1.000000000000, 1.035281876324, 0.703533798546, 1.367029954101,37.412138637583, 0.000000000956,Logistic    
XCV19     , 1.000000000000, 0.830208691273, 0.508501748887, 1.151915633660,25.583845745750, 0.000000423571,Logistic    
XCV20     , 1.000000000000, 1.526239922032, 1.295359474277, 1.757120369787,167.87400409058, 0.000000000000,Logistic    
XCV21     , 1.000000000000, 1.929961883501, 1.378124993397, 2.481798773605,46.988128447933, 0.000000000007,Logistic    
XCV22     , 1.000000000000, 0.860319523935, 0.579024379637, 1.141614668233,35.934137842664, 0.000000002041,Logistic    
XCV23     , 1.000000000000, 1.478143547825, 1.257063968072, 1.699223127578,171.73076556629, 0.000000000000,Logistic    
XCV24     , 1.000000000000, 0.051369691840,-0.291865488274, 0.394604871953, 0.086048335552, 0.769262308217,Logistic    
XCV25     , 1.000000000000, 0.886182324997, 0.592091287875, 1.180273362120,34.881466253040, 0.000000003504,Logistic    
XCV26     , 1.000000000000, 0.984520917529, 0.458804608925, 1.510237226133,13.472839580001, 0.000242041724,Logistic    
XCV27     , 1.000000000000, 0.503884835405, 0.279847308379, 0.727922362430,19.432701468372, 0.000010420739,Logistic    
XCV28     , 1.000000000000, 0.373172034322, 0.170504920303, 0.575839148341,13.024580865672, 0.000307428877,Logistic    
XCV29     , 1.000000000000, 0.404951564988,-0.086854732157, 0.896757862134, 2.604534627018, 0.106558433328,Logistic    
XCV30     , 1.000000000000, 0.135901880530,-0.182121616882, 0.453925377943, 0.701527429664, 0.402270931245,Logistic    
XCV31     , 1.000000000000,-0.125244663273,-0.602849462635, 0.352360136090, 0.264175925187, 0.607265644024,Logistic    
XCV32     , 1.000000000000, 0.269261896394,-0.177528528297, 0.716052321085, 1.395257060840, 0.237519310227,Logistic    
XCV33     , 1.000000000000, 0.588504601559, 0.299848809964, 0.877160393154,15.968029174579, 0.000064421285,Logistic    
XCV34     , 1.000000000000, 0.318025782968,-0.477220723306, 1.113272289241, 0.614374616525, 0.433145428161,Logistic    
XCV35     , 1.000000000000,-0.054306386082,-0.600374556640, 0.491761784475, 0.037994455281, 0.845454273689,Logistic    
XCV36     , 1.000000000000, 0.018119157830,-0.868028538511, 0.904266854170, 0.001606112393, 0.968032270907,Logistic    
XCV37     , 1.000000000000, 0.361060954578, 0.104836864043, 0.617285045112, 7.628396780244, 0.005745635363,Logistic    
XCV38     , 1.000000000000,-0.539387313307,-2.584910399658, 1.506135773044, 0.267119028551, 0.605270932409,Logistic    
XCV39     , 1.000000000000, 0.015092110509,-0.380813845810, 0.410998066828, 0.005582490909, 0.940440622504,Logistic    
XCV40     , 1.000000000000,-0.279168587927,-0.767704887072, 0.209367711217, 1.254444830525, 0.262705233684,Logistic    
XCV41     , 1.000000000000,-1.188056431122,-1.641344575640,-0.734768286605,26.389888837202, 0.000000278997,Logistic    
XCV42     , 1.000000000000,-0.013936657041,-0.863589418208, 0.835716104126, 0.001033585534, 0.974352888236,Logistic    
XCV43     , 1.000000000000,-11.71437287737,-214.7569799820,191.32823422730, 0.012787212075, 0.909966690417,Logistic    
XCV44     , 1.000000000000, 1.457462275953, 0.890351555224, 2.024572996682,25.372956401312, 0.000000472496,Logistic    
XCV45     , 1.000000000000, 1.206869674032, 0.678358432516, 1.735380915549,20.032005618608, 0.000007615678,Logistic    
XCV46     , 1.000000000000, 0.833820114970, 0.215928116646, 1.451712113293, 6.995709001600, 0.008170533955,Logistic    
